src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packets_per_second,bytes_per_second,mean_packet_size,std_packet_size,mean_interarrival,dst_port_count,dst_host_count,src_dst_byte_ratio,dns_query_length,dns_entropy
153.9.110.138,10.0.0.5,17368,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
50.179.131.11,10.0.0.5,22669,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
16.37.181.53,10.0.0.5,44759,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
125.50.232.46,10.0.0.5,51559,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
201.224.219.180,10.0.0.5,36299,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
139.228.128.57,10.0.0.5,4134,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
242.172.38.60,10.0.0.5,9305,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
201.239.220.249,10.0.0.5,38411,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
115.208.29.18,10.0.0.5,60329,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
239.248.229.137,10.0.0.5,25304,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
51.1.107.53,10.0.0.5,2613,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
133.242.241.22,10.0.0.5,56482,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
70.156.32.87,10.0.0.5,47057,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
131.48.216.245,10.0.0.5,14815,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
53.202.169.58,10.0.0.5,60325,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
116.60.9.114,10.0.0.5,62760,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
23.163.109.143,10.0.0.5,29818,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
81.206.201.231,10.0.0.5,47250,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
136.18.123.195,10.0.0.5,7808,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
243.12.195.94,10.0.0.5,55513,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
142.66.86.112,10.0.0.5,63300,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
203.106.208.128,10.0.0.5,4046,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
166.117.171.244,10.0.0.5,27343,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
246.72.235.160,10.0.0.5,6505,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
89.142.16.39,10.0.0.5,60529,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
125.59.125.110,10.0.0.5,19682,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
122.37.67.135,10.0.0.5,48087,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
69.15.41.28,10.0.0.5,40538,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
55.46.125.48,10.0.0.5,18416,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
88.192.44.108,10.0.0.5,22380,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
218.119.150.34,10.0.0.5,63036,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
130.59.193.133,10.0.0.5,27315,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
242.12.56.135,10.0.0.5,27987,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
162.50.105.122,10.0.0.5,41578,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
71.102.35.249,10.0.0.5,1664,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
61.37.86.86,10.0.0.5,18609,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
122.87.97.143,10.0.0.5,19071,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
176.53.177.137,10.0.0.5,40316,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
191.246.188.163,10.0.0.5,50602,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
92.97.241.44,10.0.0.5,17216,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
124.184.3.12,10.0.0.5,8065,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
116.40.3.16,10.0.0.5,41714,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
194.46.198.185,10.0.0.5,56346,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
245.245.110.219,10.0.0.5,20018,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
166.3.72.124,10.0.0.5,12722,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
98.40.230.33,10.0.0.5,20413,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
119.185.202.47,10.0.0.5,4869,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
79.13.61.6,10.0.0.5,27406,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
96.177.24.60,10.0.0.5,7397,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
201.243.28.9,10.0.0.5,10554,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
81.44.151.217,10.0.0.5,58176,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
200.22.240.113,10.0.0.5,54297,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
211.99.123.186,10.0.0.5,33973,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
113.240.229.238,10.0.0.5,36885,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
167.32.218.83,10.0.0.5,58969,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
164.56.25.218,10.0.0.5,61293,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
72.39.116.220,10.0.0.5,30696,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
193.217.137.201,10.0.0.5,57854,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
170.149.177.113,10.0.0.5,59550,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
36.210.159.171,10.0.0.5,48252,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
6.68.158.121,10.0.0.5,14277,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
217.190.120.56,10.0.0.5,47875,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
37.150.103.235,10.0.0.5,22275,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
235.171.32.51,10.0.0.5,42037,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
246.58.7.39,10.0.0.5,49329,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
67.93.227.44,10.0.0.5,34130,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
102.180.17.140,10.0.0.5,5708,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
222.16.99.8,10.0.0.5,31655,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
253.188.251.53,10.0.0.5,24004,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
179.104.229.62,10.0.0.5,4000,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
83.139.134.242,10.0.0.5,40155,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
132.154.200.161,10.0.0.5,58336,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
29.107.54.133,10.0.0.5,16858,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
249.154.65.226,10.0.0.5,49564,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
255.145.185.210,10.0.0.5,44085,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
112.55.115.2,10.0.0.5,62837,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
14.19.0.145,10.0.0.5,43817,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
184.81.109.100,10.0.0.5,37057,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
177.226.216.163,10.0.0.5,22179,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
14.45.107.48,10.0.0.5,42587,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
139.237.51.25,10.0.0.5,46069,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
30.22.218.238,10.0.0.5,38577,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
193.163.64.238,10.0.0.5,40749,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
28.212.160.108,10.0.0.5,45432,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
100.216.154.84,10.0.0.5,59105,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
214.118.14.115,10.0.0.5,55785,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
37.213.146.217,10.0.0.5,26093,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
81.38.0.89,10.0.0.5,16352,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
110.234.51.156,10.0.0.5,53580,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
162.17.39.6,10.0.0.5,1292,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
17.189.227.175,10.0.0.5,51752,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
239.122.223.250,10.0.0.5,17058,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
34.154.223.38,10.0.0.5,60259,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
251.93.129.7,10.0.0.5,14602,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
127.135.225.20,10.0.0.5,5692,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
171.214.199.165,10.0.0.5,30452,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
134.199.0.234,10.0.0.5,51483,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
40.28.145.174,10.0.0.5,52978,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
38.164.120.190,10.0.0.5,45959,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
173.157.200.51,10.0.0.5,6184,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
64.114.97.220,10.0.0.5,4237,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
247.212.249.1,10.0.0.5,49231,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
27.157.208.111,10.0.0.5,17075,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
180.82.181.197,10.0.0.5,12279,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
250.103.24.166,10.0.0.5,59392,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
86.158.82.7,10.0.0.5,49669,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
157.209.225.162,10.0.0.5,30768,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
104.63.219.62,10.0.0.5,36154,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
4.60.245.37,10.0.0.5,28847,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
191.194.116.64,10.0.0.5,51012,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
142.163.42.42,10.0.0.5,31140,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
130.254.217.175,10.0.0.5,34298,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
172.125.220.29,10.0.0.5,4933,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
201.224.184.44,10.0.0.5,62008,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
169.106.223.159,10.0.0.5,33080,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
119.142.127.101,10.0.0.5,40933,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
42.36.93.61,10.0.0.5,43046,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
62.167.225.123,10.0.0.5,21859,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
82.217.225.140,10.0.0.5,14745,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
211.187.183.210,10.0.0.5,18842,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
87.188.158.190,10.0.0.5,64543,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
236.7.83.104,10.0.0.5,49466,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
244.55.233.162,10.0.0.5,45784,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
47.106.9.90,10.0.0.5,22344,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
232.198.104.5,10.0.0.5,42952,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
147.190.249.66,10.0.0.5,52719,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
89.26.3.254,10.0.0.5,50822,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
191.99.93.99,10.0.0.5,8638,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
174.50.116.18,10.0.0.5,12160,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
115.100.247.188,10.0.0.5,51493,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
161.254.123.167,10.0.0.5,62775,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
17.244.28.87,10.0.0.5,48003,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
204.149.167.243,10.0.0.5,50593,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
25.220.241.230,10.0.0.5,24057,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
73.100.248.127,10.0.0.5,20050,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
147.206.38.211,10.0.0.5,4151,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
3.2.134.210,10.0.0.5,52180,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
49.133.95.46,10.0.0.5,37290,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
169.91.196.251,10.0.0.5,4770,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
210.63.218.104,10.0.0.5,14779,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
60.50.212.120,10.0.0.5,33418,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
213.216.19.193,10.0.0.5,9329,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
125.244.96.133,10.0.0.5,14106,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
241.182.202.56,10.0.0.5,30864,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
101.80.108.167,10.0.0.5,35841,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
169.40.248.13,10.0.0.5,53529,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
117.89.4.214,10.0.0.5,15950,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
15.4.220.109,10.0.0.5,55109,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
139.158.82.197,10.0.0.5,33206,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
15.11.76.247,10.0.0.5,62727,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
181.22.199.164,10.0.0.5,5177,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
123.33.247.80,10.0.0.5,18069,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
244.122.40.242,10.0.0.5,25967,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
166.55.10.245,10.0.0.5,56146,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
129.152.141.180,10.0.0.5,9120,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
250.18.113.76,10.0.0.5,23470,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
169.6.129.223,10.0.0.5,39935,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
22.184.77.42,10.0.0.5,50915,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
134.42.157.190,10.0.0.5,64901,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
195.45.142.115,10.0.0.5,29223,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
5.149.237.10,10.0.0.5,14574,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
150.228.150.90,10.0.0.5,22035,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
111.152.21.213,10.0.0.5,11511,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
3.239.203.26,10.0.0.5,43602,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
101.158.38.131,10.0.0.5,43462,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
67.137.121.246,10.0.0.5,24944,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
30.212.102.171,10.0.0.5,41820,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
26.105.194.154,10.0.0.5,49650,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
10.197.77.139,10.0.0.5,39917,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
87.126.76.236,10.0.0.5,15687,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
165.10.48.133,10.0.0.5,54916,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
231.227.153.104,10.0.0.5,30277,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
101.191.75.232,10.0.0.5,25370,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
241.220.179.221,10.0.0.5,62266,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
212.155.24.29,10.0.0.5,15465,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
131.7.165.133,10.0.0.5,44545,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
103.43.146.173,10.0.0.5,55408,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
78.3.29.221,10.0.0.5,2524,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
54.245.102.234,10.0.0.5,61574,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
39.195.46.213,10.0.0.5,56022,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
178.163.130.48,10.0.0.5,9104,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
4.50.226.110,10.0.0.5,15691,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
193.1.152.226,10.0.0.5,26910,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
254.233.157.127,10.0.0.5,5701,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
224.67.195.249,10.0.0.5,51922,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
112.208.189.50,10.0.0.5,62221,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
135.211.124.150,10.0.0.5,30378,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
171.25.235.90,10.0.0.5,49661,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
206.89.126.208,10.0.0.5,49737,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
105.198.30.36,10.0.0.5,26986,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
247.24.118.214,10.0.0.5,17938,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
9.167.157.45,10.0.0.5,4164,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
153.176.243.252,10.0.0.5,26912,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
154.213.166.244,10.0.0.5,61234,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
56.72.135.231,10.0.0.5,33280,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
239.148.171.210,10.0.0.5,42686,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
77.252.22.161,10.0.0.5,14743,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
234.78.64.216,10.0.0.5,50461,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
111.97.90.35,10.0.0.5,41955,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
33.106.61.62,10.0.0.5,12243,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
88.42.184.79,10.0.0.5,60699,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
28.86.83.19,10.0.0.5,64168,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
72.148.172.45,10.0.0.5,46997,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
122.106.74.153,10.0.0.5,58586,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
